word_original,word_normalized,pos,count,tag1,tag2,tag3
behandelnd,behandelnd,ADV,53,,,
vorbeugen,vorbeugen,VERB,53,,,
solehen,solehen,VERB,53,,,
befreiungskrieg,befreiungskrieg,NOUN,53,,,
kulturgeschichtlich,kulturgeschichtlich,ADV,53,,,
geschaffen,geschaffen,VERB,53,,,
letter,letter,PROPN,53,,,
verteilung,verteilung,NOUN,53,,,
kopisch,kopisch,ADV,53,,,
demnächst,demnächst,ADV,53,,,
allitteration,allitteration,NOUN,53,,,
zurückschrecken,zurückschrecken,VERB,53,,,
hinrichtung,hinrichtung,NOUN,53,,,
obersekunda,obersekunda,NOUN,53,,,
atmen,atmen,VERB,53,,,
zöllner,zöllner,NOUN,53,,,
warwick,warwick,PROPN,53,,,
ausland,ausland,NOUN,52,,,
vortrefflichkeit,vortrefflichkeit,NOUN,52,,,
bursche,bursche,PROPN,52,,,
beseitigung,beseitigung,NOUN,52,,,
anderswo,anderswo,ADV,52,,,
weinend,weinend,ADV,52,,,
falten,falten,VERB,52,,,
apfelbaum,apfelbaum,NOUN,52,,,
concentrirt,concentrirt,PROPN,52,,,
gleichgewicht,gleichgewicht,NOUN,52,,,
lebenserfahrung,lebenserfahrung,NOUN,52,,,
human,human,ADV,52,,,
daktylisch,daktylisch,ADV,52,,,
erwählen,erwählen,VERB,52,,,
überkommen,überkommen,VERB,52,,,
verpflichtung,verpflichtung,NOUN,52,,,
unterirdisch,unterirdisch,ADV,52,,,
hölty,hölty,PROPN,52,,,
aufschlagen,aufschlagen,VERB,52,,,
hammer,hammer,NOUN,52,,,
klopfen,klopfen,VERB,52,,,
geregelt,geregelt,VERB,52,,,
zweckmäßigkeit,zweckmäßigkeit,NOUN,52,,,
darstellungsform,darstellungsform,NOUN,52,,,
satirisch,satirisch,ADV,52,,,
erzähler,erzähler,NOUN,52,,,
obrigkeit,obrigkeit,NOUN,52,,,
umgestalten,umgestalten,VERB,52,,,
beladen,beladen,VERB,52,,,
zugemuthet,zugemuthet,PROPN,52,,,
überwältigen,überwältigen,VERB,52,,,
wagner,wagner,PROPN,52,,,
verbrennen,verbrennen,VERB,52,,,
zufriedenheit,zufriedenheit,NOUN,52,,,
macbeth,macbeth,PROPN,52,,,
hingebung,hingebung,NOUN,52,,,
beglückend,beglückend,ADV,52,,,
währen,währen,VERB,52,,,
mütterlich,mütterlich,ADV,52,,,
unverändert,unverändert,ADV,52,,,
sendung,sendung,NOUN,52,,,
markgraf,markgraf,PROPN,52,,,
veilchen,veilchen,VERB,52,,,
brutus,brutus,NOUN,52,,,
wiederholend,wiederholend,ADV,52,,,
kunstform,kunstform,ADV,52,,,
deklamiren,deklamiren,VERB,52,,,
begegnung,begegnung,NOUN,52,,,
zunehmend,zunehmend,ADV,52,,,
sonnig,sonnig,ADV,52,,,
redeübung,redeübung,NOUN,52,,,
historie,historie,NOUN,52,,,
polemik,polemik,NOUN,52,,,
hinführen,hinführen,VERB,52,,,
aufeinanderfolgen,aufeinanderfolgen,NOUN,52,,,
harnisch,harnisch,ADV,52,,,
indirekt,indirekt,ADV,52,,,
verkörpern,verkörpern,VERB,52,,,
bekleiden,bekleiden,VERB,52,,,
giesebrechen,giesebrechen,VERB,52,,,
schubert,schubert,PROPN,52,,,
ehemalig,ehemalig,ADV,52,,,
bevorzugt,bevorzugt,VERB,52,,,
verschonen,verschonen,VERB,52,,,
feindschaft,feindschaft,NOUN,52,,,
türmen,türmen,VERB,52,,,
burgundisch,burgundisch,ADV,52,,,
division,division,NOUN,52,,,
donau,donau,PROPN,52,,,
aufsatzthema,aufsatzthema,NOUN,52,,,
jauchzen,jauchzen,VERB,51,,,
stärkung,stärkung,NOUN,51,,,
augenmerk,augenmerk,NOUN,51,,,
thatkrafen,thatkrafen,PROPN,51,,,
passiv,passiv,ADV,51,,,
lebhaftigkei,lebhaftigkei,PROPN,51,,,
schwächlich,schwächlich,ADV,51,,,
verwicklung,verwicklung,NOUN,51,,,
fühlend,fühlend,ADV,51,,,
unverkennbar,unverkennbar,ADV,51,,,
ausgeprägt,ausgeprägt,ADV,51,,,
anwendbar,anwendbar,ADV,51,,,
kränken,kränken,VERB,51,,,
beschwören,beschwören,VERB,51,,,
region,region,NOUN,51,,,
strand,strand,NOUN,51,,,
declination,declination,NOUN,51,,,
allegorisch,allegorisch,ADV,51,,,
college,college,PROPN,51,,,
einleuchten,einleuchten,VERB,51,,,
progr,progr,NOUN,51,,,
prangen,prangen,VERB,51,,,
einstellen,einstellen,VERB,51,,,
schimmer,schimmer,NOUN,51,,,
belieben,belieben,NOUN,51,,,
schleier,schleier,NOUN,51,,,
silber,silber,NOUN,51,,,
zügel,zügel,PROPN,51,,,
bestärken,bestärken,VERB,51,,,
verneinen,verneinen,VERB,51,,,
chorgesang,chorgesang,PROPN,51,,,
theile,theile,NOUN,51,,,
verfluchen,verfluchen,VERB,51,,,
fragend,fragend,ADV,51,,,
ungerecht,ungerecht,ADV,51,,,
mitnehmen,mitnehmen,VERB,51,,,
gehort,gehort,NOUN,51,,,
erdbeere,erdbeere,NOUN,51,,,
abwechslung,abwechslung,NOUN,51,,,
göttingen,göttingen,PROPN,51,,,
hineinziehen,hineinziehen,VERB,51,,,
blendend,blendend,ADV,51,,,
anfangsbuchstabe,anfangsbuchstabe,NOUN,51,,,
ernten,ernten,VERB,51,,,
vorzeichnen,vorzeichnen,VERB,51,,,
unternehmung,unternehmung,NOUN,51,,,
intellectüll,intellectüll,PROPN,51,,,
gymnasialunterricht,gymnasialunterricht,NOUN,51,,,
vorschub,vorschub,NOUN,51,,,
schweizerisch,schweizerisch,ADV,51,,,
dafur,dafur,PRON,51,,,
bereitwillig,bereitwillig,ADV,51,,,
vergänglich,vergänglich,ADV,51,,,
segensreich,segensreich,ADV,51,,,
hexameter,hexameter,NOUN,51,,,
suchend,suchend,ADV,51,,,
ehrgefühl,ehrgefühl,NOUN,51,,,
schwärmen,schwärmen,VERB,51,,,
verbessert,verbessert,VERB,51,,,
ermahnen,ermahnen,VERB,51,,,
sprüchwört,sprüchwört,ADV,51,,,
diess,diess,PRON,51,,,
bändchen,bändchen,NOUN,51,,,
albrecht,albrecht,PROPN,51,,,
rauschebart,rauschebart,PROPN,51,,,
baumgart,baumgart,NOUN,51,,,
herakles,herakles,PROPN,51,,,
buschmann,buschmann,PROPN,51,,,
deklamation,deklamation,NOUN,50,,,
unrein,unrein,ADV,50,,,
recensio,recensio,NOUN,50,,,
versammelt,versammelt,VERB,50,,,
umhin,umhin,ADV,50,,,
begabt,begabt,ADV,50,,,
charakterschilderung,charakterschilderung,PROPN,50,,,
kälte,kälte,NOUN,50,,,
fortführen,fortführen,VERB,50,,,
ungewiß,ungewiß,ADV,50,,,
gebietend,gebietend,ADV,50,,,
zeitlang,zeitlang,ADV,50,,,
verzweifelnd,verzweifelnd,ADV,50,,,
volkssprache,volkssprache,ADJ,50,,,
gestirn,gestirn,PROPN,50,,,
thatkräftig,thatkräftig,ADV,50,,,
herüber,herüber,ADV,50,,,
lächelnd,lächelnd,ADV,50,,,
minute,minute,NOUN,50,,,
vergelten,vergelten,VERB,50,,,
beamte,beamte,NOUN,50,,,
zahllos,zahllos,ADV,50,,,
schonung,schonung,NOUN,50,,,
versfuß,versfuß,PROPN,50,,,
hi,hi,X,50,,,
mühle,mühle,NOUN,50,,,
athmen,athmen,NOUN,50,,,
zerstreuung,zerstreuung,NOUN,50,,,
gegenüberstehen,gegenüberstehen,VERB,50,,,
unbefangenheit,unbefangenheit,ADV,50,,,
gretch,gretch,PROPN,50,,,
getroffen,getroffen,VERB,50,,,
nirgend,nirgend,ADV,50,,,
entzweien,entzweien,VERB,50,,,
wundersam,wundersam,ADV,50,,,
hülsmann,hülsmann,PROPN,50,,,
veredlung,veredlung,NOUN,50,,,
enthaltend,enthaltend,ADV,50,,,
vollbracht,vollbracht,VERB,50,,,
hinwirken,hinwirken,VERB,50,,,
missen,missen,VERB,50,,,
fassungskraft,fassungskraft,NOUN,50,,,
leichtfertig,leichtfertig,ADV,50,,,
führend,führend,ADV,50,,,
urbild,urbild,PROPN,50,,,
aufruhr,aufruhr,NOUN,50,,,
ablehnen,ablehnen,VERB,50,,,
unzugänglich,unzugänglich,ADV,50,,,
sammler,sammler,NOUN,50,,,
hinreichen,hinreichen,VERB,50,,,
abhandeln,abhandeln,VERB,50,,,
rückerts,rückerts,PROPN,50,,,
messiaden,messiaden,VERB,50,,,
darbringen,darbringen,VERB,50,,,
diana,diana,PROPN,50,,,
satzton,satzton,PROPN,50,,,
welehen,welehen,VERB,50,,,
modulation,modulation,NOUN,50,,,
abraham,abraham,PROPN,50,,,
wahrhaftigkeit,wahrhaftigkeit,NOUN,50,,,
rücksichtslos,rücksichtslos,ADV,50,,,
protestantismus,protestantismus,PROPN,50,,,
schlusz,schlusz,NOUN,50,,,
verskunst,verskunst,NOUN,50,,,
fahrzeug,fahrzeug,NOUN,50,,,
vorgeschrieben,vorgeschrieben,VERB,50,,,
schulmeister,schulmeister,NOUN,50,,,
dö,dö,X,50,,,
armut,armut,NOUN,50,,,
lionel,lionel,NOUN,50,,,
sicilien,sicilien,NOUN,50,,,
bedient,bedient,VERB,50,,,
commission,commission,PROPN,50,,,
elementarisch,elementarisch,ADV,50,,,
orden,orden,NOUN,50,,,
verlobt,verlobt,VERB,50,,,
grenadier,grenadier,NOUN,50,,,
ausländisch,ausländisch,ADV,49,,,
selbstsüchtig,selbstsüchtig,ADV,49,,,
süddeutsch,süddeutsch,ADV,49,,,
ahnherr,ahnherr,NOUN,49,,,
befreundet,befreundet,ADV,49,,,
behüten,behüten,VERB,49,,,
bemerkenswert,bemerkenswert,ADV,49,,,
schultern,schultern,VERB,49,,,
anstreichen,anstreichen,VERB,49,,,
fürwort,fürwort,NOUN,49,,,
sparen,sparen,VERB,49,,,
schooß,schooß,NOUN,49,,,
trauern,traürn,PROPN,49,,,
hauptgegenstand,hauptgegenstand,NOUN,49,,,
schmeicheln,schmeicheln,VERB,49,,,
marie,marie,PROPN,49,,,
beleg,beleg,NOUN,49,,,
osten,osten,NOUN,49,,,
reisend,reisend,ADV,49,,,
rücksichtlich,rücksichtlich,ADV,49,,,
anreihen,anreihen,VERB,49,,,
demosthenes,demosthenes,PROPN,49,,,
dänisch,dänisch,ADV,49,,,
tilgen,tilgen,VERB,49,,,
ma,ma,X,49,,,
vöglei,vöglei,ADV,49,,,
tonne,tonne,NOUN,49,,,
matth,matth,PROPN,49,,,
knospe,knospe,PROPN,49,,,
dünkel,dünkel,PROPN,49,,,
zimmermann,zimmermann,PROPN,49,,,
aufdrängen,aufdrängen,VERB,49,,,
verlorn,verlorn,NOUN,49,,,
widerwärtig,widerwärtig,ADV,49,,,
leitf,leitf,PROPN,49,,,
höhenpunkt,höhenpunkt,PROPN,49,,,
innerlichkeit,innerlichkeit,NOUN,49,,,
prosaik,prosaik,PROPN,49,,,
sprachbildung,sprachbildung,NOUN,49,,,
gedankenlos,gedankenlos,ADV,49,,,
wohlklang,wohlklang,NOUN,49,,,
exemplar,exemplar,NOUN,49,,,
hauen,haün,PROPN,49,,,
empört,empört,ADV,49,,,
umschließen,umschließen,VERB,49,,,
rückwärts,rückwärts,ADV,49,,,
unedel,unedel,PROPN,49,,,
ferdinand,ferdinand,PROPN,49,,,
verwirklichung,verwirklichung,NOUN,49,,,
patriarch,patriarch,NOUN,49,,,
herkunft,herkunft,NOUN,49,,,
abstammung,abstammung,NOUN,49,,,
krummacher,krummacher,ADV,49,,,
sinnlos,sinnlos,ADV,49,,,
gymnasiallehrer,gymnasiallehrer,NOUN,49,,,
gross,gross,ADV,49,,,
kämpfend,kämpfend,ADV,49,,,
schulung,schulung,NOUN,49,,,
nachsprechen,nachsprechen,VERB,49,,,
hamburgisch,hamburgisch,ADV,49,,,
zeitgeist,zeitgeist,NOUN,49,,,
pfand,pfand,NOUN,49,,,
angesehen,angesehen,VERB,49,,,
anmutig,anmutig,ADV,49,,,
reformator,reformator,NOUN,49,,,
